Lat_S_or_W,Lon_S_or_W,Lat_N_or_E,Lon_N_or_E,YEAR,District,Route,County,Postmile,Descriptn,Back_pk_h,Back_pk_m,Back_AADT,Ahead_pk_h,Ahead_pk_m,Ahead_AADT
37.71626004,-122.1870573,37.71630785,-122.1869918,2016,4,61,ALA,14.8,"SAN LEANDRO, JCT. RTE. 112 EAST",0,0,0,2300,23100,22700
37.77090992,-122.2634773,37.77090992,-122.2634773,2016,4,61,ALA,21.27,"ALAMEDA, CENTRAL AVENUE/ SHERMAN STREET",550,6000,5900,830,9200,9000
37.75559407,-122.2448262,37.75559407,-122.2448262,2016,4,61,ALA,19.44,"ALAMEDA, BROADWAY",2400,23600,23100,920,10100,9900
37.74696653,-122.2356769,37.74705759,-122.235628,2016,4,61,ALA,18.52,"ALAMEDA, ISLAND DRIVE",2050,20100,19700,4250,42500,41500
37.72645765,-122.2017254,37.72658921,-122.2016694,2016,4,61,ALA,16.07,"OAKLAND, AIRPORT/HEGENBERGER ROAD",2250,22400,22000,2300,22600,22200
37.7605698,-122.2408249,37.76057639,-122.2407076,2016,4,61,ALA,19.84,"ALAMEDA, BROADWAY/ ENCINAL AVENUE",1050,11900,11700,760,8400,8200
37.771459,-122.276894,37.771459,-122.276894,2016,4,61,ALA,21.967,JCT. RTE. 260 NORTH,1500,16400,16100,0,0,0
34.047049,-115.219676,34.047049,-115.219676,2016,8,62,RIV,84.965,JCT. RTE. 177 SOUTH,240,1200,860,420,2200,1530
34.07253072,-115.3159865,34.07253072,-115.3159865,2016,8,62,RIV,79.476,SAN BERNARDINO/RIVERSIDE COUNTY LINE,0,0,0,140,1200,860
34.13504447,-116.3151813,34.13486602,-116.3151756,2016,8,62,SBD,18.267,"JOSHUA TREE, PARK BOULEVARD",1800,18900,18000,1800,18900,18000
34.0797793,-115.1359569,34.0797743,-115.1359712,2016,8,62,RIV,90.203,RIVERSIDE/SAN BERNARDINO COUNTY LINE,420,2200,1530,0,0,0
34.0797793,-115.1359569,34.0797743,-115.1359712,2016,8,62,SBD,90.203,RIVERSIDE/SAN BERNARDINO COUNTY LINE,0,0,0,420,2200,1530
34.13496863,-116.3697004,34.1348675,-116.3697242,2016,8,62,SBD,15.145,YUCCA MESA ROAD,2900,30000,28500,2150,22300,21200
34.10692,-114.93243,34.10692,-114.93243,2016,8,62,SBD,102.254,CADIZ ROAD,420,2200,1530,420,2200,1530
34.08394,-114.85044,34.08394,-114.85044,2016,8,62,SBD,107.237,BLYTHE RICE ROAD,420,2200,1530,420,2200,1530
34.15948477,-114.2990114,34.15948477,-114.2990114,2016,8,62,SBD,142.66,ARIZONA STATE LINE,1200,7300,6200,0,0,0
34.07253072,-115.3159865,34.07253072,-115.3159865,2016,8,62,SBD,79.476,SAN BERNARDINO/RIVERSIDE COUNTY LINE,140,940,860,0,0,0
34.13586301,-116.0366703,34.135863,-116.036671,2016,8,62,SBD,34.223,29 PALMS/UTAH TRAIL,850,5800,5300,490,3350,3060
34.13561951,-116.0543845,34.13561951,-116.0543845,2016,8,62,SBD,33.208,"TWENTYNINE PALMS, ADOBE ROAD",1150,12000,11400,990,10300,9800
34.18853,-114.57425,34.18853,-114.57425,2016,8,62,SBD,125.761,JCT. RTE. 95,420,2100,1530,490,3000,2550
33.91531055,-116.6085457,33.91432045,-116.603848,2016,8,62,RIV,0,JCT. RTE. 10,0,0,0,2050,20900,20000
34.13551319,-116.0895033,34.13539583,-116.0895066,2016,8,62,SBD,31.196,"TWENTYNINE PALMS, NATIONAL PARK DR/HATCH RD",1550,15800,15000,1600,16400,15600
34.13513924,-116.2471904,34.13513924,-116.2471904,2016,8,62,SBD,22.165,SUNFAIR ROAD,1800,18900,18000,1550,15800,15000
34.12352087,-116.414048,34.12341375,-116.4140224,2016,8,62,SBD,12.404,"YUCCA VALLEY, JCT. RTE. 247 NORTH",2950,31000,29500,2900,30000,28500
34.11954891,-116.4459235,34.11941027,-116.4459004,2016,8,62,SBD,10.531,"YUCCA VALLEY, PIONEER TOWN ROAD",2600,27000,26000,2900,30500,29000
34.11428814,-116.4665455,34.11414745,-116.466549,2016,8,62,SBD,9.293,"YUCCA VALLEY, CAMINO DEL CIELO",2200,23000,22000,2200,23000,22000
34.05420069,-116.5729198,34.05414087,-116.5727916,2016,8,62,SBD,1.884,"MORONGO VALLEY, PIONEER/ EAST DRIVES",2350,24400,23300,2250,23500,22500
34.04298576,-116.5850002,34.04291012,-116.5849199,2016,8,62,SBD,0.845,HESS BOULEVARD,2350,24400,23300,2250,23200,22200
34.03265977,-116.591559,34.0326805,-116.5914411,2016,8,62,SBD,0,RIVERSIDE/SAN BERNARDINO COUNTY LINE,0,0,0,2350,24400,23300
34.03265977,-116.591559,34.0326805,-116.5914411,2016,8,62,RIV,9.237,RIVERSIDE/SAN BERNARDINO COUNTY LINE,2350,24400,23300,0,0,0
34.004971,-116.576624,34.00477109,-116.5763313,2016,8,62,RIV,R6.451,INDIAN AVENUE,1850,18800,18000,2350,24400,23300
33.961338,-116.590806,33.96127982,-116.590474,2016,8,62,RIV,R3.344,PIERSON BOULEVARD,2050,20900,20000,1850,18800,18000
36.62411987,-119.2869326,36.62411987,-119.2869326,2016,6,63,TUL,R29.09,AVENUE 460,150,1450,1250,170,1700,1450
36.54475146,-119.286911,36.54475146,-119.286911,2016,6,63,TUL,R23.572,AVENUE 416; EL MONTE WAY,1100,11900,11000,680,7200,6700
36.73039148,-119.2867457,36.73039148,-119.2867457,2016,6,63,FRE,8.362,JCT. RTE. 180,120,1000,770,0,0,0
36.52724971,-119.2868607,36.52724971,-119.2868607,2016,6,63,TUL,22.37,EMERALD DRIVE,820,9000,8400,1100,11900,11000
36.51572422,-119.2867267,36.51572422,-119.2867267,2016,6,63,TUL,21.568,JCT. RTE. 201 WEST,660,7400,6900,820,9000,8400
36.48671772,-119.2871863,36.48671772,-119.2871863,2016,6,63,TUL,R19.187,JCT. RTE. 201 EAST,490,5500,5200,660,7400,6900
36.42875832,-119.2958697,36.42875832,-119.2958697,2016,6,63,TUL,15.11,AVENUE 352; OIL WELL ROAD,660,7300,7100,650,7100,6900
36.66060531,-119.3046563,36.66060531,-119.3046563,2016,6,63,FRE,2.5,AMERICAN AVENUE,260,2250,1950,130,1200,910
36.57342957,-119.2871534,36.57342957,-119.2871534,2016,6,63,TUL,R25.55,AVENUE 432,190,2000,1850,220,2100,1900
36.62443353,-119.3047908,36.62443353,-119.3047908,2016,6,63,TUL,R30.084,TULARE/FRESNO COUNTY LINE,180,1950,1600,0,0,0
36.55562185,-119.2870006,36.55562185,-119.2870006,2016,6,63,TUL,R24.322,AVENUE 422,440,4650,4300,300,3100,2850
0,0,36.338246,-119.2922703,2016,6,63,TUL,R8.775R,"VISALIA, ON COURT/W 3RD AVE NEAR LINCOLN OVAL",930,10600,9500,940,8400,8000
36.21127626,-119.3131388,36.21127825,-119.312999,2016,6,63,TUL,0,"TULARE, JCT. RTE. 137",0,0,0,1800,19000,18600
36.33289357,-119.2934688,0,0,2016,6,63,TUL,8.392L,"VISALIA, ON LOCUST STREET AT SCHOOL STREET",1250,12700,10800,1150,11400,9700
36.62443353,-119.3047908,36.62443353,-119.3047908,2016,6,63,FRE,0,TULARE/FRESNO COUNTY LINE,0,0,0,260,3250,2500
36.33014067,-119.2934377,0,0,2016,6,63,TUL,8.201L,LOCUST STREET/ MAIN STREET,1350,13400,11400,1400,13900,11800
36.33706692,-119.2935191,0,0,2016,6,63,TUL,8.681L,"VISALIA, LOCUST/PINE STREETS",1100,11200,9500,880,8800,7500
36.32699896,-119.3141099,0,0,2016,6,63,TUL,L8.916L,MINERAL KING AT WILLIS,1600,15800,13500,1600,15800,13500
36.32742775,-119.294072,0,0,2016,6,63,TUL,L9.226L,MINERAL KING AT COURT,1600,15800,13500,870,8800,7500
0,0,36.34149343,-119.2965167,2016,6,63,TUL,R9.095R,"VISALIA, ON NW 3RD AVE/HOUSTON, END RIGHT ALIGN",890,7900,7500,0,0,0
0,0,36.33288347,-119.2923472,2016,6,63,TUL,8.392R,"VISALIA, ON COURT STREET AT SCHOOL STREET",1150,11200,10000,970,11000,9900
0,0,36.33011556,-119.292346,2016,6,63,TUL,8.2R,"VISALIA, ON COURT STREET AT MAIN STREET",1600,15000,13500,1750,16200,14500
36.34191521,-119.2967621,36.34157932,-119.2965526,2016,6,63,TUL,R9.1,"VISALIA, HOUSTON AVE (AVENUE 304)",0,0,0,1800,20200,19500
36.34184653,-119.2967429,0,0,2016,6,63,TUL,R9.095L,"VISALIA, ON NW 3RD AVE/ HOUSTON AVE, END LEFT ALIGN",870,8800,7500,0,0,0
0,0,36.32667379,-119.3139628,2016,6,63,TUL,7.948R,COURT STREET AT NOBLE,1600,15800,13500,1600,15800,13500
36.26943523,-119.3133802,36.2694364,-119.3132248,2016,6,63,TUL,4.01,LIBERTY AVENUE (AVENUE 264),2100,21500,20300,2050,22700,21500
0,0,36.32700469,-119.3139714,2016,6,63,TUL,L8.881R,"VISALIA, NOBLE/MINERAL KING, W JCT. RTE. 198 RIGHT ALIGN",0,0,0,1300,14200,13500
36.31989863,-119.3140423,36.31988974,-119.3138659,2016,6,63,TUL,7.49,"VISALIA, TULARE AVENUE (AVENUE 292)",2450,27500,25500,2850,31500,30000
36.31270445,-119.3139431,36.31270379,-119.3137796,2016,6,63,TUL,6.99,"VISALIA, WALNUT AVENUE (AVENUE 288)",2900,31500,30000,2450,27500,25500
0,0,36.32692834,-119.2922631,2016,6,63,TUL,7.98R,"VISALIA, EAST JCT. RTE. 198",1600,15800,13500,1600,15800,13500
36.38552909,-119.2967476,36.38552909,-119.2967476,2016,6,63,TUL,12.13,AVENUE 328,880,9800,9500,690,7700,7500
36.32742935,-119.2937446,0,0,2016,6,63,TUL,7.98L,"VISALIA, E JCT. 198 VIA LOCUST STREET, BEGIN LEFT ALIGN",0,0,0,1700,17000,14500
36.2839715,-119.3136056,36.28396373,-119.3134527,2016,6,63,TUL,5.011,PARK AVENUE (AVENUE 272),1900,20300,19200,2100,22400,21200
36.29848468,-119.3137891,36.29849108,-119.3135779,2016,6,63,TUL,6.01,CALDWELL AVENUE (AVENUE 280),2100,22400,21200,2550,27500,26000
38.85109173,-121.299954,38.85107608,-121.2995822,2016,3,65,PLA,R11.921,TWELVE BRIDGES OC,5900,68000,64200,4700,57000,53300
38.79818769,-121.2990243,38.79820617,-121.2987667,2016,3,65,PLA,M8.258,WASHINGTON BOULEVARD,7300,0,98000,6200,79000,76800
38.78632489,-121.2838859,38.78648323,-121.2837459,2016,3,65,PLA,R7.1,PLEASANT GROVE,8200,0,0,7300,0,98000
38.76979351,-121.2489033,38.76996448,-121.2486348,2016,3,65,PLA,R4.863,"ROSEVILLE, JCT. RTE. 80",0,0,0,8700,0,0
38.99994863,-121.4065847,38.99994863,-121.4065847,2016,3,65,YUB,R0,PLACER/YUBA COUNTY LINE,0,0,0,2200,23600,21700
38.99994863,-121.4065847,38.99994863,-121.4065847,2016,3,65,PLA,R24.259,PLACER/YUBA COUNTY LINE,2200,23600,21700,0,0,0
38.77723885,-121.2657341,38.77748318,-121.2657326,2016,3,65,PLA,R5.926,"ROSEVILLE, HARDING BOULEVARD",8700,0,0,8200,0,0
39.02259181,-121.4452407,39.02259181,-121.4452407,2016,3,65,YUB,2.207,DRY CREEK BRIDGE,2000,21500,19800,2000,21500,19800
39.02632673,-121.4509702,39.02632673,-121.4509702,2016,3,65,YUB,2.6,DAIRY ROAD,2000,21500,19800,2000,21500,19800
39.04060806,-121.4716914,39.04072397,-121.4715848,2016,3,65,YUB,4.099,SOUTH BEALE RD - RT,2000,21500,19800,1800,19800,19000
39.06484901,-121.5141596,39.0651771,-121.5140091,2016,3,65,YUB,R6.884,FORTY MILE ROAD,1800,19800,19000,1750,19000,18000
39.07751281,-121.528036,39.07751267,-121.527524,2016,3,65,YUB,R8.028,MC GOWAN ROAD,1750,19000,18000,2000,22200,20400
39.08931523,-121.5381114,39.08928929,-121.537771,2016,3,65,YUB,R9.177,JCT. RTE. 70,2000,22200,20400,0,0,0
39.01652548,-121.434824,39.01652548,-121.434824,2016,3,65,YUB,1.503,"WHEATLAND, EVERGREEN DRIVE",1800,20200,18500,2000,21500,19800
38.81706094,-121.3003315,38.81706975,-121.2999743,2016,3,65,PLA,R9.569,PLACER/SUNSET BOULEVARDS,6200,79000,76800,5900,68000,64200
35.49946332,-119.0766417,35.49946332,-119.0766417,2016,6,65,KER,4.67,LERDO HIGHWAY,930,10500,9500,810,8500,7800
36.05162193,-119.0391233,36.05162336,-119.0388692,2016,6,65,TUL,18.163,JCT. RTE. 190,1500,16400,15100,2700,29000,28000
35.99322832,-119.0460784,35.99322832,-119.0460784,2016,6,65,TUL,R14.073,AVENUE 112,1250,14100,11900,1200,12500,11900
35.96240481,-119.0535992,35.96240481,-119.0535992,2016,6,65,TUL,R11.86,AVENUE 95,990,10900,9600,1250,14100,11900
35.891696,-119.053487,35.891696,-119.053487,2016,6,65,TUL,R6.983,AVENUE 56,720,7800,7300,870,9500,8400
35.79065351,-119.0534266,35.79065351,-119.0534266,2016,6,65,TUL,0,KERN/TULARE COUNTY LINE,0,0,0,680,7400,6900
35.79065351,-119.0534266,35.79065351,-119.0534266,2016,6,65,KER,25.169,KERN/TULARE COUNTY LINE,680,7400,6900,0,0,0
35.60249278,-119.0875817,35.60249278,-119.0875817,2016,6,65,KER,11.86,WOODY/FAMOSO ROAD,810,8500,7800,730,9000,7400
36.1042584,-119.0431317,36.10433883,-119.0429336,2016,6,65,TUL,21.83,LINDA VISTA AVENUE,2150,24100,22700,2150,24300,22800
35.43475294,-119.0759887,35.43461697,-119.0746039,2016,6,65,KER,R0,JCT. RTE. 99,0,0,0,1700,17400,16600
35.47389853,-119.0746431,35.47389853,-119.0746431,2016,6,65,KER,2.9,JAMES ROAD,1000,10800,10400,930,10500,9500
35.76202781,-119.0532328,35.76202781,-119.0532328,2016,6,65,KER,23.186,JCT. RTE. 155,730,8400,7400,680,7400,6900
36.29803331,-119.1360411,36.29803331,-119.1360411,2016,6,65,TUL,37.65,"EXETER, PINE STREET",920,10200,9200,1000,11300,10200
36.06581863,-119.0394474,36.06581818,-119.0392211,2016,6,65,TUL,19.142,OLIVE STREET,2700,29000,28000,2500,27000,26000
38.76979351,-121.2489033,38.76996448,-121.2486348,2016,6,65,TUL,39.577,JCT. RTE. 198,980,9800,9100,0,0,0
36.08034864,-119.0394293,36.08035279,-119.0391207,2016,6,65,TUL,R20.14,HENDERSON AVE,2500,27000,26000,2150,24100,22700
36.29019058,-119.1361297,36.29019058,-119.1361297,2016,6,65,TUL,37.1,"EXETER, D STREET",870,10600,8700,750,8600,7500
36.210815,-119.136191,36.210815,-119.136191,2016,6,65,TUL,31.546,JCT. RTE. 137 WEST,1150,14300,12700,720,6800,6400
36.210775,-119.118151,36.210775,-119.118151,2016,6,65,TUL,30.54,"ROAD 204, SPRUCE AVE",2000,23200,21200,1250,14700,13800
36.210533,-119.110352,36.210533,-119.110352,2016,6,65,TUL,30.09,OAK AVENUE (ROAD 207),2050,22400,21200,2200,24900,23300
36.20327845,-119.1046269,36.20324958,-119.1043155,2016,6,65,TUL,29.489,"LINDSAY, HERMOSA STREET (AVENUE 228)",2150,23000,22300,2000,21800,20900
36.123554,-119.055721,36.12357621,-119.0554524,2016,6,65,TUL,23.333,AVENUE 184,2200,24500,22900,2150,23000,22300
34.10791257,-117.7486151,34.10778892,-117.7486198,2016,7,66,LA,2.54,"POMONA, GAREY AVENUE",2000,24100,22800,2050,23100,21800
34.10715397,-117.7368427,34.10703872,-117.7368408,2016,7,66,LA,3.219,"CLAREMONT, TOWNE AVENUE",2050,23100,21800,2250,25000,23700
34.10715376,-117.736825,34.10703846,-117.7368242,2016,7,66,LA,3.22,RIALTO/SAN BERNARDINO CITY LIMITS (PEPPER AVENUE),2100,22400,21300,0,0,0
34.12009676,-117.7868855,34.1200831,-117.7870567,2016,7,66,LA,R.189,"LA VERNE, JCT. RTE. 210",1850,19600,19300,2200,26500,25000
34.12144955,-117.7894256,34.12144955,-117.7894256,2016,7,66,LA,0,"LA VERNE, BASELINE ROAD",0,0,0,1850,19600,19300
34.11223864,-117.7616028,34.11212832,-117.7616759,2016,7,66,LA,1.731,"LA VERNE, FRUIT STREET/WHITE AVENUE",2100,25500,24000,1900,23100,22000
34.10669894,-117.3312213,34.10662276,-117.3311941,2016,8,66,SBD,21.37,FOURTH STREET,1850,22500,21500,1700,20700,19800
34.10837217,-117.3138369,34.10829193,-117.3138165,2016,8,66,SBD,22.415,"SAN BERNARDINO, MOUNT VERNON AVENUE",1500,18600,17800,1350,16500,15800
34.10840444,-117.3026011,34.10840444,-117.3026011,2016,8,66,SBD,23.054,"SAN BERNARDINO, JCT. RTE. 215",1500,18600,17800,1500,18600,17800
34.10834071,-117.3008896,34.10834071,-117.3008896,2016,8,66,SBD,S23.156,"SPUR RTE 4TH,RT/N&SB TO RTE 215,L",1500,18600,17800,1500,18600,17800
34.1101903,-117.3008825,34.1101903,-117.3008825,2016,8,66,SBD,S23.408,END SPUR AT 6TH AND H STREET,1500,18600,17800,0,0,0
34.10715376,-117.736825,34.10703846,-117.7368242,2016,8,66,SBD,20.14,RIALTO/SAN BERNARDINO CITY LIMITS (PEPPER AVENUE),0,0,0,1850,20800,19700
33.03769673,-116.8765098,33.03761787,-116.8764521,2016,11,67,SD,23.84,MONTECITO ROAD/15TH STREET,1950,21700,21400,3000,34500,34000
32.87349017,-116.9242768,32.87349017,-116.9242768,2016,11,67,SD,R6.229,WILLOW ROAD,2350,26000,25500,2150,23600,23000
32.80311937,-116.9624854,32.80312535,-116.9623161,2016,11,67,SD,R0,"EL CAJON, JCT. RTE. 8",0,0,0,4050,49000,48500
32.80745595,-116.9622612,32.80744426,-116.9617198,2016,11,67,SD,R.306,"EL CAJON, BROADWAY",4050,49000,48500,8700,0,0
32.819177,-116.960726,32.81915291,-116.9604738,2016,11,67,SD,R1.118,BRADLEY AVENUE,8700,0,0,8000,98000,93000
32.8310251,-116.9620088,32.8309873,-116.961869,2016,11,67,SD,R1.943,PROSPECT AVENUE,8000,98000,93000,5300,63000,60000
32.8415487,-116.9615498,32.84148125,-116.9612584,2016,11,67,SD,R2.672,WOODSIDE AVENUE,5300,63000,60000,7000,79000,77000
32.85500303,-116.9471524,32.85477765,-116.9469845,2016,11,67,SD,R3.914,RIVERFORD ROAD,7000,79000,77000,5400,63000,62000
33.0411843,-116.8702072,33.04111165,-116.8701398,2016,11,67,SD,24.27,ELEVENTH STREET,3100,36000,35500,2250,26500,26000
32.86288274,-116.9230909,32.86291264,-116.9228029,2016,11,67,SD,R5.479,MAPLEVIEW STREET,3450,39500,37500,2350,26000,25500
33.00896022,-116.9147626,33.00896022,-116.9147626,2016,11,67,SD,R20.873,SAN VICENTE LAKE ROAD,2250,26000,25500,2200,23800,23100
32.90472648,-116.9401382,32.90472648,-116.9401382,2016,11,67,SD,9.117,VIGILANTE ROAD,2150,23600,23000,2050,22800,22300
32.90685672,-116.9430511,32.90693607,-116.9429792,2016,11,67,SD,9.32,SLAUGHTER HOUSE CANYON ROAD,2050,22800,22300,1950,21100,20900
32.95494988,-116.9691133,32.95494988,-116.9691133,2016,11,67,SD,13.56,RIO MARIA RD RT T,1950,21100,20900,1950,22100,19500
32.97848922,-116.973393,32.97848922,-116.973393,2016,11,67,SD,15.2,POWAY ROAD,1950,22100,19500,2250,26000,25500
33.03243243,-116.8841328,33.03238424,-116.8841239,2016,11,67,SD,23.276,LETTON STREET,1950,21000,20700,1950,21700,21400
33.04031984,-116.8717566,33.04024381,-116.8716524,2016,11,67,SD,24.17,TWELFTH STREET,3000,34500,34000,3100,36000,35500
33.04207222,-116.8686303,33.04200843,-116.8685728,2016,11,67,SD,24.377,"RAMONA, JCT. RTE. 78",2250,26500,26000,0,0,0
33.01314629,-116.9085758,33.01314629,-116.9085758,2016,11,67,SD,21.348,HIGHLAND VALLEY ROAD,2200,23800,23100,1950,21000,20700
32.85836395,-116.9321365,32.85814867,-116.9319431,2016,11,67,SD,R4.832,WINTER GARDEN BOULEVARD,5400,63000,62000,3450,39500,37500
36.669445,-121.646843,36.669445,-121.646843,2016,5,68,MON,21.565,"SALINAS, ABBOTT STREET",1050,12400,11900,2100,20000,19700
36.58089228,-121.8279366,36.58089228,-121.8279366,2016,5,68,MON,6.812,JCT. RTE. 218 NORTHWEST,1950,23600,22300,2250,23600,22800
36.6557802,-121.6602706,36.6557487,-121.6601323,2016,5,68,MON,19.971,"SALINAS, BLANCO ROAD",3100,30000,28300,3100,28500,27000
36.66860887,-121.6556608,36.66861941,-121.6556572,2016,5,68,MON,20.91,"SALINAS, AVENUE A/MAPLE STREET",3100,28500,27000,1950,23500,22300
36.671074,-121.654802,36.671074,-121.654802,2016,5,68,MON,21.074,"SALINAS, JOHN/MAIN STREET",1950,23500,22300,920,11000,10400
36.670906,-121.639332,36.670906,-121.639332,2016,5,68,MON,22.023,"SALINAS, JCT. RTE. 101",2350,21100,20800,0,0,0
36.63302049,-121.6696088,36.63293357,-121.6694097,2016,5,68,MON,R18.076,SPRECKLES BOULEVARD,2950,32000,29800,3100,30000,28300
36.62481099,-121.6820014,36.62462878,-121.681898,2016,5,68,MON,R17.19,RESERVATION ROAD,2550,27500,25700,2700,30500,29800
36.569676,-121.755593,36.569676,-121.755593,2016,5,68,MON,11.221,LAURELES GRADE ROAD,2250,23600,22800,2550,25500,23600
36.574791,-121.912411,36.574791,-121.912411,2016,5,68,MON,R3.948,"JCT. RTE. 1, CARMEL-PACIFIC GROVE",2450,28000,27200,1950,23800,23700
36.60123983,-121.9263819,36.60116702,-121.9263267,2016,5,68,MON,1.99,PRESIDIO BOULEVARD,2350,27000,26500,2350,27000,26500
36.6049947,-121.9206538,36.6049947,-121.9206538,2016,5,68,MON,1.5,PRESCOTT LANE,1550,19900,18100,2000,23800,22500
36.61013908,-121.9225022,36.61013908,-121.9225022,2016,5,68,MON,1.12,"PACIFIC GROVE, FOREST AVENUE",1300,16400,14000,1550,19900,18100
36.61936172,-121.9356661,36.61936172,-121.9356661,2016,5,68,MON,0,"PACIFIC GROVE, ASILOMAR BEACH STATE PARK",0,0,0,520,3100,2700
36.57980421,-121.7207081,36.57980421,-121.7207081,2016,5,68,MON,13.33,SAN BENANCIO ROAD,2550,25500,23600,2550,27500,25700
36.6160966,-121.9360445,36.6160966,-121.9360445,2016,5,68,MON,0.224,SUNSET DRIVE EAST OF ASILOMAR,450,3450,3000,840,7500,6400
37.85120185,-122.0289327,37.85130003,-122.0287228,2016,4,680,CC,R10.371,"ALAMO, STONE VALLEY ROAD",14200,0,0,14400,0,0
37.90537922,-122.0696858,37.90524511,-122.069448,2016,4,680,CC,14.846,"WALNUT CREEK, YGNACIO VALLEY ROAD",19000,0,0,19000,0,0
37.93352417,-122.0603873,37.93347885,-122.0600648,2016,4,680,CC,16.89,"PLEASANT HILL, OAK PARK BOULEVARD",19800,0,0,20300,0,0
37.93906245,-122.0605119,37.9389105,-122.0601862,2016,4,680,CC,R17.29,"PLEASANT HILL, CONTRA COSTA BOULEVARD",20300,0,0,20000,0,0
37.92647326,-122.0607904,37.92646554,-122.0604829,2016,4,680,CC,16.403,GEARY ROAD,20600,0,0,19800,0,0
37.91583923,-122.0657955,37.9153395,-122.0657288,2016,4,680,CC,15.606,"WALNUT CREEK, NORTH MAIN STREET",19000,0,0,20600,0,0
37.89892089,-122.0712549,37.89890457,-122.0707499,2016,4,680,CC,14.383,"WALNUT CREEK, JCT. RTE. 24 WEST",13100,0,0,19000,0,0
37.89366527,-122.0668024,37.89378677,-122.0666407,2016,4,680,CC,13.93,"WALNUT CREEK ROAD, OLYMPIC BOULEVARD",14600,0,0,13100,0,0
37.88552205,-122.0553068,37.88584339,-122.0552599,2016,4,680,CC,13.082,"WALNUT CREEK, SOUTH MAIN STREET",14400,0,0,14600,0,0
37.94509122,-122.0584347,37.94502862,-122.0581968,2016,4,680,CC,R17.702,"PLEASANT HILL, MONUMENT BOULEVARD",20000,0,0,19600,0,0
37.86303388,-122.0352282,37.863146,-122.0350278,2016,4,680,CC,R11.28,LIVORNA ROAD,14400,0,0,14700,0,0
37.83469071,-122.0089043,37.83484322,-122.0088321,2016,4,680,CC,R8.751,"DANVILLE, EL PINTADO ROAD",14100,0,0,14200,0,0
37.82947872,-122.0007761,37.82956902,-122.0005925,2016,4,680,CC,R8.175,EL CERRO BOULEVARD,14200,0,0,14100,0,0
37.82268163,-121.9936936,37.82276861,-121.9934348,2016,4,680,CC,R7.553,"DANVILLE, DIABLO ROAD",14300,0,0,14200,0,0
37.8788086,-122.0490301,37.87897834,-122.0488559,2016,4,680,CC,R12.611,"WALNUT CREEK, RUDGEAR ROAD",14700,0,0,14400,0,0
0,0,38.03968324,-122.1189441,2016,4,680,SOL,R0.001R,NORTH OF CONTRA COSTA/SOLONO COUNTY LINE,0,0,0,10000,0,0
37.81138442,-121.993024,37.81138769,-121.9927281,2016,4,680,CC,R6.764,"DANVILLE, SYCAMORE VALLEY ROAD",13100,0,0,14300,0,0
37.44683124,-121.8913633,37.44685426,-121.8910565,2016,4,680,SCL,M8.496,"MILPITAS, JACKLIN ROAD",13200,0,0,12900,0,0
38.21666033,-122.1379382,38.21676195,-122.1378273,2016,4,680,SOL,13.126,"CORDELIA WYE, JCT. RTE. 80",6800,79000,74000,0,0,0
38.18272753,-122.1344336,38.18282796,-122.1341683,2016,4,680,SOL,R10.018,GOLD HILL ROAD,6700,78000,73000,7200,83000,78000
38.08589113,-122.1120099,38.08578566,-122.1118105,2016,4,680,SOL,R2.819,LAKE HERMAN ROAD,6900,80000,75000,6700,78000,73000
38.06997731,-122.1265319,38.06990076,-122.1264008,2016,4,680,SOL,R1.461,"BENCIA, INDUSTRIAL WAY",6600,78000,73000,6900,80000,75000
38.00791925,-122.0853443,38.00789652,-122.0850687,2016,4,680,CC,22.429,"MARTINEZ, PACHECO BOULEVARD",11400,0,0,9900,0,0
38.05920746,-122.1306012,38.04735046,-122.1249695,2016,4,680,SOL,R.627,JCT. RTE. 780,10000,0,0,6600,85000,81000
37.95865929,-122.0526319,37.95902323,-122.052464,2016,4,680,CC,R18.707,"CONCORD, JCT. RTE. 242 NORTH",19600,0,0,12400,0,0
38.02660585,-122.1147869,38.02695775,-122.1143961,2016,4,680,CC,24.56,BENICIA MARTINEZ BRIDGE/ CC/SOL COUNTY LINE,10000,0,0,0,0,0
38.02463705,-122.1101329,38.02482289,-122.1100178,2016,4,680,CC,24.264,"WATERFRONT, MARINA VISTA",10300,0,0,10000,0,0
38.01080048,-122.0884307,38.01084138,-122.0882392,2016,4,680,CC,22.697,ARTHUR ROAD,9900,0,0,10300,0,0
37.99454515,-122.0699565,37.99462624,-122.0697879,2016,4,680,CC,21.191,JCT. RTE. 4,13300,0,0,11400,0,0
37.97586548,-122.0640753,37.97599898,-122.0638985,2016,4,680,CC,19.855,"PLEASANT HILL, CONCORD AVENUE",12400,0,0,13300,0,0
37.96586607,-122.0560954,37.9659642,-122.0559421,2016,4,680,CC,R19.236,"CONCORD, WILLOW PASS ROAD",12400,0,0,12400,0,0
38.06453547,-122.1309154,38.06445925,-122.1307929,2016,4,680,SOL,R1.002,"BENICIA, BAYSHORE ROAD",6600,86000,81000,6600,78000,73000
37.38438342,-121.8630158,37.3845606,-121.8628628,2016,4,680,SCL,M3.842,"SAN JOSE, BERRYESSA ROAD",15000,0,0,14900,0,0
37.49524484,-121.923145,37.49544659,-121.9228896,2016,4,680,ALA,M2.382,"FREMONT, JCT. RTE. 262 WEST",13200,0,0,12200,0,0
